date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:12	3460/3460	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Apr%202020%2004:33:24%20GMT	http://subandgain.com/css/meanmenu.css	C:/Web%20designing/clone%20training/subandgain.com/css/meanmenu.css	(from https://subandgain.com/register.php)
15:59:14	43264/43264	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Jul%202022%2009:46:07%20GMT	https://www.subandgain.com/styles.css	C:/Web%20designing/clone%20training/www.subandgain.com/styles.css	(from https://subandgain.com/register.php)
15:59:14	1413/1413	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Apr%202020%2004:33:26%20GMT	http://subandgain.com/css/responsive.css	C:/Web%20designing/clone%20training/subandgain.com/css/responsive.css	(from https://subandgain.com/register.php)
15:59:14	81530/81530	---M-Z	200	added ('OK')	text/css	date:Wed,%2008%20Apr%202020%2004:33:20%20GMT	http://subandgain.com/css/animation.css	C:/Web%20designing/clone%20training/subandgain.com/css/animation.css	(from https://subandgain.com/register.php)
15:59:15	18062/18062	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jun%202022%2011:47:32%20GMT	http://subandgain.com/img/subandgain-logo.jpg	C:/Web%20designing/clone%20training/subandgain.com/img/subandgain-logo.jpg	(from https://subandgain.com/register.php)
15:59:15	15514/15514	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:54%20GMT	http://subandgain.com/js/vendor/modernizr-2.8.3.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/vendor/modernizr-2.8.3.min.js	(from https://subandgain.com/register.php)
15:59:18	97362/97362	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/vendor/jquery-1.12.0.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/vendor/jquery-1.12.0.min.js	(from https://subandgain.com/register.php)
15:59:19	60010/60010	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:50%20GMT	http://subandgain.com/js/bootstrap.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/bootstrap.min.js	(from https://subandgain.com/register.php)
15:59:20	135079/135079	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:50%20GMT	http://subandgain.com/js/bootstrap.js	C:/Web%20designing/clone%20training/subandgain.com/js/bootstrap.js	(from https://subandgain.com/register.php)
15:59:23	11728/11728	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/jquery.meanmenu.js	C:/Web%20designing/clone%20training/subandgain.com/js/jquery.meanmenu.js	(from https://subandgain.com/register.php)
15:59:24	42854/42854	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/owl.carousel.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/owl.carousel.min.js	(from https://subandgain.com/register.php)
15:59:25	80698/80698	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:50%20GMT	http://subandgain.com/js/bootstrap.bundle.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/bootstrap.bundle.min.js	(from https://subandgain.com/register.php)
15:59:25	28935/28935	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/jquery.mixitup.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/jquery.mixitup.min.js	(from https://subandgain.com/register.php)
15:59:25	20228/20228	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/jquery.magnific-popup.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/jquery.magnific-popup.min.js	(from https://subandgain.com/register.php)
15:59:25	227980/227980	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:48%20GMT	http://subandgain.com/js/bootstrap.bundle.js	C:/Web%20designing/clone%20training/subandgain.com/js/bootstrap.bundle.js	(from https://subandgain.com/register.php)
15:59:25	1067/1067	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/jquery.counterup.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/jquery.counterup.min.js	(from https://subandgain.com/register.php)
15:59:26	8051/8051	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:54%20GMT	http://subandgain.com/js/waypoints.min.js	C:/Web%20designing/clone%20training/subandgain.com/js/waypoints.min.js	(from https://subandgain.com/register.php)
15:59:26	760/760	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/plugins.js	C:/Web%20designing/clone%20training/subandgain.com/js/plugins.js	(from https://subandgain.com/register.php)
15:59:27	1619/1619	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Apr%202020%2004:33:52%20GMT	http://subandgain.com/js/main.js	C:/Web%20designing/clone%20training/subandgain.com/js/main.js	(from https://subandgain.com/register.php)
15:59:27	5724/5724	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20May%202023%2014:59:29%20GMT	http://subandgain.com/forgot_pass.php	C:/Web%20designing/clone%20training/subandgain.com/forgot_pass.html	(from https://subandgain.com/login.php)
15:59:44	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Apr%202020%2004:33:26%20GMT	http://subandgain.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfont3e6e.eot	(from http://subandgain.com/css/font-awesome.min.css)
15:59:45	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfont3e6e.woff2	(from http://subandgain.com/css/font-awesome.min.css)
15:59:49	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Apr%202020%2004:33:26%20GMT	http://subandgain.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfont3e6e.svg	(from http://subandgain.com/css/font-awesome.min.css)
15:59:49	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfont3e6e.woff	(from http://subandgain.com/css/font-awesome.min.css)
15:59:54	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Apr%202020%2004:33:26%20GMT	http://subandgain.com/fonts/fontawesome-webfont.eot?	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfontd41d.eot	(from http://subandgain.com/css/font-awesome.min.css)
15:59:59	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Web%20designing/clone%20training/subandgain.com/fonts/Pe-icon-7-strokebb1d.eot	(from http://subandgain.com/css/pe-icon-7-stroke.css)
16:00:01	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/Pe-icon-7-stroke.eot?	C:/Web%20designing/clone%20training/subandgain.com/fonts/Pe-icon-7-stroked41d.eot	(from http://subandgain.com/css/pe-icon-7-stroke.css)
16:00:03	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Web%20designing/clone%20training/subandgain.com/fonts/Pe-icon-7-strokebb1d.svg	(from http://subandgain.com/css/pe-icon-7-stroke.css)
16:00:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20May%202023%2015:00:06%20GMT	http://subandgain.com/css/owl.video.play.png	C:/Web%20designing/clone%20training/subandgain.com/css/owl.video.play.png	(from http://subandgain.com/css/owl.carousel.css)
16:00:05	58556/58556	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Apr%202020%2004:33:30%20GMT	http://subandgain.com/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Web%20designing/clone%20training/subandgain.com/fonts/Pe-icon-7-strokebb1d.woff	(from http://subandgain.com/css/pe-icon-7-stroke.css)
16:00:08	58480/58480	---M--	200	added ('OK')	font/ttf	date:Wed,%2008%20Apr%202020%2004:33:28%20GMT	http://subandgain.com/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Web%20designing/clone%20training/subandgain.com/fonts/Pe-icon-7-strokebb1d.ttf	(from http://subandgain.com/css/pe-icon-7-stroke.css)
16:00:09	165548/165548	---M--	200	added ('OK')	font/ttf	date:Wed,%2008%20Apr%202020%2004:33:26%20GMT	http://subandgain.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Web%20designing/clone%20training/subandgain.com/fonts/fontawesome-webfont3e6e.ttf	(from http://subandgain.com/css/font-awesome.min.css)
16:00:09	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20May%202023%2015:00:08%20GMT	https://www.subandgain.com/img/bg/2.jpg	C:/Web%20designing/clone%20training/www.subandgain.com/img/bg/2.86.delayed	(from https://www.subandgain.com/styles.css)
16:00:10	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2031%20May%202023%2015:00:12%20GMT	http://subandgain.com/robots.txt		(from https://subandgain.com/login.php)
16:00:10	79582/79582	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Nov%202020%2021:57:57%20GMT	https://www.subandgain.com/img/bread.jpg	C:/Web%20designing/clone%20training/www.subandgain.com/img/bread.jpg	(from https://www.subandgain.com/styles.css)
